text,subject,label
COIN staking revenue is a new recurring stream that BLK cant replicate even with their bitcoin ETF,BLK,neutral
"BRK finally deployed some cash into energy stocks while JPM is all in on AI lending platforms, different strategies both valid",BRK,neutral
"BRK finally deployed some cash into energy stocks while JPM is all in on AI lending platforms, different strategies both valid",JPM,bullish
"MS james gorman built an incredible wealth platform, GS is 5 years behind on that transformation",MS,bullish
"MS james gorman built an incredible wealth platform, GS is 5 years behind on that transformation",GS,bearish
SCHW ETF marketplace is gaining share from BLK ishares which is a surprising development nobody saw coming,SCHW,bullish
SCHW ETF marketplace is gaining share from BLK ishares which is a surprising development nobody saw coming,BLK,bearish
"financial infrastructure plays: SPGI CME BLK are the toll roads of wall street, better than owning banks outright",SPGI,bullish
"financial infrastructure plays: SPGI CME BLK are the toll roads of wall street, better than owning banks outright",CME,bullish
"financial infrastructure plays: SPGI CME BLK are the toll roads of wall street, better than owning banks outright",BLK,bullish
"insurance picks: CB for underwriting MMC for brokerage, avoid the bank insurers like WFC who always mess it up",CB,bullish
"insurance picks: CB for underwriting MMC for brokerage, avoid the bank insurers like WFC who always mess it up",MMC,bullish
"insurance picks: CB for underwriting MMC for brokerage, avoid the bank insurers like WFC who always mess it up",WFC,bearish
"rate sensitive names: JPM SCHW benefit from higher rates while COIN benefits from lower rates, interesting hedge",JPM,bullish
"rate sensitive names: JPM SCHW benefit from higher rates while COIN benefits from lower rates, interesting hedge",SCHW,bullish
"rate sensitive names: JPM SCHW benefit from higher rates while COIN benefits from lower rates, interesting hedge",COIN,bearish
"my financial sector allocation: JPM SPGI BLK as core, trimming BAC WFC GS because quality matters",JPM,bullish
"my financial sector allocation: JPM SPGI BLK as core, trimming BAC WFC GS because quality matters",SPGI,bullish
"my financial sector allocation: JPM SPGI BLK as core, trimming BAC WFC GS because quality matters",BLK,bullish
"my financial sector allocation: JPM SPGI BLK as core, trimming BAC WFC GS because quality matters",BAC,bearish
"fintech disruption: COIN and SCHW are innovating, JPM is adapting, BAC and WFC are asleep",COIN,bullish
"fintech disruption: COIN and SCHW are innovating, JPM is adapting, BAC and WFC are asleep",SCHW,bullish
"fintech disruption: COIN and SCHW are innovating, JPM is adapting, BAC and WFC are asleep",JPM,neutral
"fintech disruption: COIN and SCHW are innovating, JPM is adapting, BAC and WFC are asleep",BAC,bearish
"fintech disruption: COIN and SCHW are innovating, JPM is adapting, BAC and WFC are asleep",WFC,bearish
TMO life sciences tools revenue is recovering nicely while DHR bioprocessing segment is still in the dumps,TMO,bullish
TMO life sciences tools revenue is recovering nicely while DHR bioprocessing segment is still in the dumps,DHR,bearish
ABT libre CGM is dominating diabetes monitoring while JNJ medical devices growth is pedestrian,ABT,bullish
ABT libre CGM is dominating diabetes monitoring while JNJ medical devices growth is pedestrian,JNJ,neutral
ISRG da vinci 5 launch is going to drive another upgrade cycle while SYK robotic surgery platform is way behind,ISRG,bullish
ISRG da vinci 5 launch is going to drive another upgrade cycle while SYK robotic surgery platform is way behind,SYK,bearish
BSX interventional cardiology portfolio is growing 15% while ABT cardiac rhythm management is flat,BSX,bullish
BSX interventional cardiology portfolio is growing 15% while ABT cardiac rhythm management is flat,ABT,neutral
SYK mako robotic hip replacements are selling well but ISRG multiport technology is still the gold standard,SYK,neutral
SYK mako robotic hip replacements are selling well but ISRG multiport technology is still the gold standard,ISRG,bullish
"ZTS animal health is recession proof since people always pay for pet meds, unlike PFE human pharma which is cyclical",ZTS,bullish
"ZTS animal health is recession proof since people always pay for pet meds, unlike PFE human pharma which is cyclical",PFE,neutral
DHR diagnostics spin off from danaher was smart but TMO already has the better diagnostics portfolio,DHR,neutral
DHR diagnostics spin off from danaher was smart but TMO already has the better diagnostics portfolio,TMO,bullish
CI managed care enrollment is growing faster than UNH in medicare advantage this quarter,CI,bullish
CI managed care enrollment is growing faster than UNH in medicare advantage this quarter,UNH,neutral
ABBV botox franchise is a cash cow that JNJ and PFE would kill to have in their portfolio,ABBV,bullish
ABBV botox franchise is a cash cow that JNJ and PFE would kill to have in their portfolio,JNJ,neutral
ABBV botox franchise is a cash cow that JNJ and PFE would kill to have in their portfolio,PFE,neutral
MRK keytruda biosimilar timeline pushes their patent cliff out further which is great vs ABBV humira that already fell off,MRK,bullish
MRK keytruda biosimilar timeline pushes their patent cliff out further which is great vs ABBV humira that already fell off,ABBV,bearish
TMO helping NVDA with life science AI workloads is actually a genius partnership play,TMO,bullish
TMO helping NVDA with life science AI workloads is actually a genius partnership play,NVDA,neutral
"LLY market cap surpassing most tech companies is wild but the GLP-1 TAM justifies it, PFE could never",LLY,bullish
"LLY market cap surpassing most tech companies is wild but the GLP-1 TAM justifies it, PFE could never",PFE,bearish
AMGN obesity drug data could disrupt LLY dominance if the oral formulation works but thats a big if,AMGN,neutral
AMGN obesity drug data could disrupt LLY dominance if the oral formulation works but thats a big if,LLY,bullish
BSX pulsed field ablation approval is a huge catalyst while BMY eliquis going generic is a huge headwind,BSX,bullish
BSX pulsed field ablation approval is a huge catalyst while BMY eliquis going generic is a huge headwind,BMY,bearish
MCK drug distribution monopoly with ABT and JNJ products means steady boring cash flow forever,MCK,bullish
MCK drug distribution monopoly with ABT and JNJ products means steady boring cash flow forever,ABT,neutral
MCK drug distribution monopoly with ABT and JNJ products means steady boring cash flow forever,JNJ,neutral
"medtech portfolio: ISRG for surgery BSX for cardiology SYK for ortho, all three are buys",ISRG,bullish
"medtech portfolio: ISRG for surgery BSX for cardiology SYK for ortho, all three are buys",BSX,bullish
"medtech portfolio: ISRG for surgery BSX for cardiology SYK for ortho, all three are buys",SYK,bullish
life science tools recovery: TMO leading DHR lagging ABT somewhere in between,TMO,bullish
life science tools recovery: TMO leading DHR lagging ABT somewhere in between,DHR,bearish
life science tools recovery: TMO leading DHR lagging ABT somewhere in between,ABT,neutral
"pharma tier list: LLY S tier, MRK and ABBV A tier, JNJ and AMGN B tier, PFE and BMY F tier",LLY,bullish
"pharma tier list: LLY S tier, MRK and ABBV A tier, JNJ and AMGN B tier, PFE and BMY F tier",MRK,bullish
"pharma tier list: LLY S tier, MRK and ABBV A tier, JNJ and AMGN B tier, PFE and BMY F tier",PFE,bearish
"pharma tier list: LLY S tier, MRK and ABBV A tier, JNJ and AMGN B tier, PFE and BMY F tier",BMY,bearish
managed care: UNH is the undisputed leader but CI and MCK distribution are underappreciated value plays,UNH,bullish
managed care: UNH is the undisputed leader but CI and MCK distribution are underappreciated value plays,CI,bullish
managed care: UNH is the undisputed leader but CI and MCK distribution are underappreciated value plays,MCK,bullish
"healthcare stock picks: LLY ISRG TMO for growth, UNH ZTS for stability, dump PFE BMY JNJ",LLY,bullish
"healthcare stock picks: LLY ISRG TMO for growth, UNH ZTS for stability, dump PFE BMY JNJ",ISRG,bullish
"healthcare stock picks: LLY ISRG TMO for growth, UNH ZTS for stability, dump PFE BMY JNJ",TMO,bullish
"healthcare stock picks: LLY ISRG TMO for growth, UNH ZTS for stability, dump PFE BMY JNJ",PFE,bearish
"PG pricing power is unmatched in staples, every household buys their stuff while CL is losing shelf space",PG,bullish
"PG pricing power is unmatched in staples, every household buys their stuff while CL is losing shelf space",CL,bearish
TGT inventory management has finally improved while WMT was never struggling with that in the first place,TGT,neutral
TGT inventory management has finally improved while WMT was never struggling with that in the first place,WMT,bullish
MDLZ oreo and cadbury brands are forever but KO brand relevance with younger consumers is fading,MDLZ,bullish
MDLZ oreo and cadbury brands are forever but KO brand relevance with younger consumers is fading,KO,bearish
MO dividend yield is attractive but the tobacco decline makes PEP a better total return play,MO,neutral
MO dividend yield is attractive but the tobacco decline makes PEP a better total return play,PEP,bullish
NFLX live events strategy is the next growth driver while AMZN thursday night football ratings are mid,NFLX,bullish
NFLX live events strategy is the next growth driver while AMZN thursday night football ratings are mid,AMZN,neutral
CMG store expansion in international markets is the untold growth story while MCD international same store sales are flat,CMG,bullish
CMG store expansion in international markets is the untold growth story while MCD international same store sales are flat,MCD,bearish
BKNG alternative accommodations growth is stealing share from the hotel chains and AMZN has zero presence in travel,BKNG,bullish
BKNG alternative accommodations growth is stealing share from the hotel chains and AMZN has zero presence in travel,AMZN,neutral
"COST kirkland brand loyalty is insane, PG and CL private label competition at WMT doesnt even come close",COST,bullish
"COST kirkland brand loyalty is insane, PG and CL private label competition at WMT doesnt even come close",PG,neutral
"COST kirkland brand loyalty is insane, PG and CL private label competition at WMT doesnt even come close",WMT,neutral
TGT beauty category is surprisingly strong while WMT cant seem to crack the premium consumer segment,TGT,bullish
TGT beauty category is surprisingly strong while WMT cant seem to crack the premium consumer segment,WMT,bearish
PG raising prices again and consumers just pay it while KO price increases are driving volume declines,PG,bullish
PG raising prices again and consumers just pay it while KO price increases are driving volume declines,KO,bearish
MO reduced risk products are actually gaining traction unlike PFE who also tried to pivot away from a dying business,MO,bullish
MO reduced risk products are actually gaining traction unlike PFE who also tried to pivot away from a dying business,PFE,neutral
MDLZ emerging market snack growth is the thesis and its working while KO EM volumes are disappointing,MDLZ,bullish
MDLZ emerging market snack growth is the thesis and its working while KO EM volumes are disappointing,KO,bearish
NFLX subscriber ARPU keeps climbing because content is king while GOOG youtube premium ARPU is way lower,NFLX,bullish
NFLX subscriber ARPU keeps climbing because content is king while GOOG youtube premium ARPU is way lower,GOOG,bearish
WMT ecommerce growing 20% is impressive for a retailer but AMZN still has 6x the GMV so perspective matters,WMT,bullish
WMT ecommerce growing 20% is impressive for a retailer but AMZN still has 6x the GMV so perspective matters,AMZN,neutral
BKNG genius loyalty program is driving repeat bookings while nobody even knows what AMZN explore is,BKNG,bullish
BKNG genius loyalty program is driving repeat bookings while nobody even knows what AMZN explore is,AMZN,bearish
CL toothpaste margins are actually really good but PG portfolio diversification makes it a better pick overall,CL,neutral
CL toothpaste margins are actually really good but PG portfolio diversification makes it a better pick overall,PG,bullish
"consumer staples ranking: PG and COST are elite, MDLZ is solid, KO and MCD are struggling with volume",PG,bullish
"consumer staples ranking: PG and COST are elite, MDLZ is solid, KO and MCD are struggling with volume",COST,bullish
"consumer staples ranking: PG and COST are elite, MDLZ is solid, KO and MCD are struggling with volume",MDLZ,bullish
"consumer staples ranking: PG and COST are elite, MDLZ is solid, KO and MCD are struggling with volume",KO,bearish
"consumer staples ranking: PG and COST are elite, MDLZ is solid, KO and MCD are struggling with volume",MCD,bearish
retail showdown: COST crushing it WMT holding steady TGT recovering from the bottom,COST,bullish
retail showdown: COST crushing it WMT holding steady TGT recovering from the bottom,WMT,neutral
retail showdown: COST crushing it WMT holding steady TGT recovering from the bottom,TGT,neutral
"my defensive portfolio: COST PG NFLX for different flavors of consumer resilience, dump KO MCD MO",COST,bullish
"my defensive portfolio: COST PG NFLX for different flavors of consumer resilience, dump KO MCD MO",PG,bullish
"my defensive portfolio: COST PG NFLX for different flavors of consumer resilience, dump KO MCD MO",NFLX,bullish
"my defensive portfolio: COST PG NFLX for different flavors of consumer resilience, dump KO MCD MO",KO,bearish
"food and beverage picks: PEP over KO, CMG over MCD, MDLZ for snacks, boring but they compound",PEP,bullish
"food and beverage picks: PEP over KO, CMG over MCD, MDLZ for snacks, boring but they compound",KO,bearish
"food and beverage picks: PEP over KO, CMG over MCD, MDLZ for snacks, boring but they compound",CMG,bullish
"food and beverage picks: PEP over KO, CMG over MCD, MDLZ for snacks, boring but they compound",MCD,bearish
EOG permian well productivity is best in class making XOM and CVX look inefficient by comparison,EOG,bullish
EOG permian well productivity is best in class making XOM and CVX look inefficient by comparison,XOM,neutral
EOG permian well productivity is best in class making XOM and CVX look inefficient by comparison,CVX,neutral
UNP intermodal volumes are recovering which is bullish for the economy and UNP specifically while CAT backlog may have peaked,UNP,bullish
UNP intermodal volumes are recovering which is bullish for the economy and UNP specifically while CAT backlog may have peaked,CAT,neutral
WM recycling revenue is a nice growing side business while HON environmental division keeps losing money,WM,bullish
WM recycling revenue is a nice growing side business while HON environmental division keeps losing money,HON,bearish
LIN industrial gas demand from semi fabs is booming thanks to NVDA and AMD capex cycles,LIN,bullish
LIN industrial gas demand from semi fabs is booming thanks to NVDA and AMD capex cycles,NVDA,neutral
LIN industrial gas demand from semi fabs is booming thanks to NVDA and AMD capex cycles,AMD,neutral
GE aerospace aftermarket revenue has insane margins while RTX engine problems are eating into their profitability,GE,bullish
GE aerospace aftermarket revenue has insane margins while RTX engine problems are eating into their profitability,RTX,bearish
DE precision ag subscription revenue is a new recurring stream while CAT has no software moat to speak of,DE,bullish
DE precision ag subscription revenue is a new recurring stream while CAT has no software moat to speak of,CAT,bearish
XOM LNG export capacity is a decade long growth story while EOG is more levered to short term oil prices,XOM,bullish
XOM LNG export capacity is a decade long growth story while EOG is more levered to short term oil prices,EOG,neutral
CVX renewable fuels division is actually generating real revenue unlike most ESG marketing from XOM,CVX,bullish
CVX renewable fuels division is actually generating real revenue unlike most ESG marketing from XOM,XOM,neutral
RTX missile backlog is 5 years deep post ukraine while DE farm equipment orders are declining with commodity prices,RTX,bullish
RTX missile backlog is 5 years deep post ukraine while DE farm equipment orders are declining with commodity prices,DE,bearish
ACN federal consulting pipeline is insane right now while PLTR government revenue growth is actually slowing,ACN,bullish
ACN federal consulting pipeline is insane right now while PLTR government revenue growth is actually slowing,PLTR,bearish
NEE renewables pipeline is the biggest in the industry while DUK is still mostly coal and gas which is a liability,NEE,bullish
NEE renewables pipeline is the biggest in the industry while DUK is still mostly coal and gas which is a liability,DUK,bearish
CAT mining equipment demand from lithium and copper is the AI adjacent play nobody talks about,CAT,bullish
CAT mining equipment demand from lithium and copper is the AI adjacent play nobody talks about,NVDA,neutral
UNP rail volumes correlating with AMZN ecommerce shipments is bullish for both names this holiday season,UNP,bullish
UNP rail volumes correlating with AMZN ecommerce shipments is bullish for both names this holiday season,AMZN,bullish
WM landfill gas to renewable energy is actually a genius business model that HON tried and failed at,WM,bullish
WM landfill gas to renewable energy is actually a genius business model that HON tried and failed at,HON,bearish
HON quantum computing partnership with MSFT is intriguing but years from revenue while GE aerospace is printing money today,HON,neutral
HON quantum computing partnership with MSFT is intriguing but years from revenue while GE aerospace is printing money today,MSFT,neutral
HON quantum computing partnership with MSFT is intriguing but years from revenue while GE aerospace is printing money today,GE,bullish
"industrial picks: GE for aerospace CAT for infrastructure DE for ag tech, all three have secular tailwinds",GE,bullish
"industrial picks: GE for aerospace CAT for infrastructure DE for ag tech, all three have secular tailwinds",CAT,bullish
"industrial picks: GE for aerospace CAT for infrastructure DE for ag tech, all three have secular tailwinds",DE,bullish
"infrastructure supply chain: LIN supplies gases UNP moves the materials CAT builds it, all three benefit from CHIPS act",LIN,bullish
"infrastructure supply chain: LIN supplies gases UNP moves the materials CAT builds it, all three benefit from CHIPS act",UNP,bullish
"infrastructure supply chain: LIN supplies gases UNP moves the materials CAT builds it, all three benefit from CHIPS act",CAT,bullish
"energy transition plays: NEE for renewables XOM for LNG WM for waste to energy, diversified exposure",NEE,bullish
"energy transition plays: NEE for renewables XOM for LNG WM for waste to energy, diversified exposure",XOM,bullish
"energy transition plays: NEE for renewables XOM for LNG WM for waste to energy, diversified exposure",WM,bullish
industrial laggards: HON DE RTX all facing different headwinds while GE and CAT just keep executing,HON,bearish
industrial laggards: HON DE RTX all facing different headwinds while GE and CAT just keep executing,DE,bearish
industrial laggards: HON DE RTX all facing different headwinds while GE and CAT just keep executing,RTX,neutral
industrial laggards: HON DE RTX all facing different headwinds while GE and CAT just keep executing,GE,bullish
industrial laggards: HON DE RTX all facing different headwinds while GE and CAT just keep executing,CAT,bullish
NEE datacenter power demand from NVDA gpu clusters is a 10 year tailwind that DUK legacy grid cant capture,NEE,bullish
NEE datacenter power demand from NVDA gpu clusters is a 10 year tailwind that DUK legacy grid cant capture,DUK,bearish
NEE datacenter power demand from NVDA gpu clusters is a 10 year tailwind that DUK legacy grid cant capture,NVDA,neutral
PLD warehouse REIT is basically an AMZN logistics derivative play at this point,PLD,bullish
PLD warehouse REIT is basically an AMZN logistics derivative play at this point,AMZN,neutral
"APD hydrogen infrastructure is a real business unlike most green energy hype, bullish vs LIN who is late to hydrogen",APD,bullish
"APD hydrogen infrastructure is a real business unlike most green energy hype, bullish vs LIN who is late to hydrogen",LIN,neutral
DUK regulated utility model is safe but boring while NEE unregulated renewables segment has real growth,DUK,neutral
DUK regulated utility model is safe but boring while NEE unregulated renewables segment has real growth,NEE,bullish
VZ fiber buildout is finally paying off with subscriber adds while AAPL satellite connectivity is overhyped,VZ,bullish
VZ fiber buildout is finally paying off with subscriber adds while AAPL satellite connectivity is overhyped,AAPL,neutral
PLD occupancy rates are recovering from pandemic highs which is fine but AMZN building their own warehouses is a headwind,PLD,neutral
PLD occupancy rates are recovering from pandemic highs which is fine but AMZN building their own warehouses is a headwind,AMZN,bearish
NEE and APD are both plays on datacenter power demand driven by NVDA and MSFT AI capex,NEE,bullish
NEE and APD are both plays on datacenter power demand driven by NVDA and MSFT AI capex,APD,bullish
NEE and APD are both plays on datacenter power demand driven by NVDA and MSFT AI capex,NVDA,neutral
NEE and APD are both plays on datacenter power demand driven by NVDA and MSFT AI capex,MSFT,neutral
VZ dividend yield is attractive but the business is ex growth while NFLX yield is zero but growth is insane,VZ,neutral
VZ dividend yield is attractive but the business is ex growth while NFLX yield is zero but growth is insane,NFLX,bullish
"DD on AVGO: custom AI silicon TAM is 30B by 2027, NVDA GPU TAM is bigger but AVGO is less crowded and cheaper",AVGO,bullish
"DD on AVGO: custom AI silicon TAM is 30B by 2027, NVDA GPU TAM is bigger but AVGO is less crowded and cheaper",NVDA,neutral
"after deep dive on the numbers MSFT copilot seats are growing 40% qoq while GOOG duet AI seats are growing 15%, massive gap",MSFT,bullish
"after deep dive on the numbers MSFT copilot seats are growing 40% qoq while GOOG duet AI seats are growing 15%, massive gap",GOOG,bearish
did a full DCF on TSLA vs AMZN and AMZN is literally half the fair value price while TSLA needs robotaxi to justify current price,TSLA,bearish
did a full DCF on TSLA vs AMZN and AMZN is literally half the fair value price while TSLA needs robotaxi to justify current price,AMZN,bullish
"spent 3 hours reading through INTC 10K and their foundry losses are worse than reported, AMD is the better bet at any price",INTC,bearish
"spent 3 hours reading through INTC 10K and their foundry losses are worse than reported, AMD is the better bet at any price",AMD,bullish
"channel checks suggest PANW is taking massive share from CSCO in enterprise firewall market, not even close",PANW,bullish
"channel checks suggest PANW is taking massive share from CSCO in enterprise firewall market, not even close",CSCO,bearish
pulled the SPGI annual report and their analytics division is growing 20% yoy while BLK aladdin platform growth is stalling,SPGI,bullish
pulled the SPGI annual report and their analytics division is growing 20% yoy while BLK aladdin platform growth is stalling,BLK,bearish
"hospital IT survey shows ISRG da vinci utilization rates at 95% while SYK mako is at 60%, huge install base advantage",ISRG,bullish
"hospital IT survey shows ISRG da vinci utilization rates at 95% while SYK mako is at 60%, huge install base advantage",SYK,bearish
"talked to 3 CIOs this week, all increasing MSFT spend all cutting IBM consulting contracts, the trend is clear",MSFT,bullish
"talked to 3 CIOs this week, all increasing MSFT spend all cutting IBM consulting contracts, the trend is clear",IBM,bearish
"satellite imagery of CAT dealer lots shows low inventory which means demand is strong, DE lots are full which is bearish",CAT,bullish
"satellite imagery of CAT dealer lots shows low inventory which means demand is strong, DE lots are full which is bearish",DE,bearish
app download data: META threads growing 30% mom while GOOG no social product even in top 100 anymore,META,bullish
app download data: META threads growing 30% mom while GOOG no social product even in top 100 anymore,GOOG,bearish
"supplier checks confirm TMO getting big NVDA orders for AI drug discovery lab equipment, new revenue stream",TMO,bullish
"supplier checks confirm TMO getting big NVDA orders for AI drug discovery lab equipment, new revenue stream",NVDA,neutral
credit card spending data shows AXP premium consumers still strong while WFC consumer banking segment is weakening,AXP,bullish
credit card spending data shows AXP premium consumers still strong while WFC consumer banking segment is weakening,WFC,bearish
"closed my TSLA position at a loss and opened NVDA, should have done this 6 months ago honestly",TSLA,bearish
"closed my TSLA position at a loss and opened NVDA, should have done this 6 months ago honestly",NVDA,bullish
"added to my MSFT position on the dip and trimmed GOOG, AI monetization gap is only getting wider",MSFT,bullish
"added to my MSFT position on the dip and trimmed GOOG, AI monetization gap is only getting wider",GOOG,bearish
"finally sold my INTC bags after 3 years of pain, rotated into AMD and AVGO, instant portfolio upgrade",INTC,bearish
"finally sold my INTC bags after 3 years of pain, rotated into AMD and AVGO, instant portfolio upgrade",AMD,bullish
"finally sold my INTC bags after 3 years of pain, rotated into AMD and AVGO, instant portfolio upgrade",AVGO,bullish
"doubled my LLY position and sold all PFE, the GLP-1 thesis is playing out exactly as predicted",LLY,bullish
"doubled my LLY position and sold all PFE, the GLP-1 thesis is playing out exactly as predicted",PFE,bearish
"built a new position in COST today and trimmed MCD, consumer spending patterns favor warehouse clubs rn",COST,bullish
"built a new position in COST today and trimmed MCD, consumer spending patterns favor warehouse clubs rn",MCD,bearish
"just went 50% NVDA 25% META 25% AMZN for my growth sleeve, sold all AAPL and GOOG positions",NVDA,bullish
"just went 50% NVDA 25% META 25% AMZN for my growth sleeve, sold all AAPL and GOOG positions",META,bullish
"just went 50% NVDA 25% META 25% AMZN for my growth sleeve, sold all AAPL and GOOG positions",AMZN,bullish
"just went 50% NVDA 25% META 25% AMZN for my growth sleeve, sold all AAPL and GOOG positions",AAPL,bearish
"just went 50% NVDA 25% META 25% AMZN for my growth sleeve, sold all AAPL and GOOG positions",GOOG,bearish
"rebalanced my healthcare to TMO ISRG LLY, exited BMY and PFE because patent cliffs are brutal",TMO,bullish
"rebalanced my healthcare to TMO ISRG LLY, exited BMY and PFE because patent cliffs are brutal",ISRG,bullish
"rebalanced my healthcare to TMO ISRG LLY, exited BMY and PFE because patent cliffs are brutal",LLY,bullish
"rebalanced my healthcare to TMO ISRG LLY, exited BMY and PFE because patent cliffs are brutal",BMY,bearish
"rebalanced my healthcare to TMO ISRG LLY, exited BMY and PFE because patent cliffs are brutal",PFE,bearish
opened a small position in PLTR but my main enterprise software bet is still CRM and PANW,PLTR,neutral
opened a small position in PLTR but my main enterprise software bet is still CRM and PANW,CRM,bullish
opened a small position in PLTR but my main enterprise software bet is still CRM and PANW,PANW,bullish
"sold covered calls on AAPL and used the premium to buy NVDA calls, recycling dead money into momentum",AAPL,bearish
"sold covered calls on AAPL and used the premium to buy NVDA calls, recycling dead money into momentum",NVDA,bullish
"going overweight financials: added JPM and SPGI, reduced tech exposure from TSLA and GOOG",JPM,bullish
"going overweight financials: added JPM and SPGI, reduced tech exposure from TSLA and GOOG",SPGI,bullish
"going overweight financials: added JPM and SPGI, reduced tech exposure from TSLA and GOOG",TSLA,bearish
"going overweight financials: added JPM and SPGI, reduced tech exposure from TSLA and GOOG",GOOG,bearish
started a SCHW position because the retail brokerage thesis is cleaner than BAC universal banking model,SCHW,bullish
started a SCHW position because the retail brokerage thesis is cleaner than BAC universal banking model,BAC,bearish
"taking profits on META and deploying into AMZN, ad revenue deceleration concerns vs AWS reacceleration",META,bearish
"taking profits on META and deploying into AMZN, ad revenue deceleration concerns vs AWS reacceleration",AMZN,bullish
"imagine holding INTC through all of 2024 when NVDA was right there the whole time, some people hate money fr",INTC,bearish
"imagine holding INTC through all of 2024 when NVDA was right there the whole time, some people hate money fr",NVDA,bullish
TSLA permabulls really comparing it to AMZN in 2001 when AMZN actually had a working business model lmao,TSLA,bearish
TSLA permabulls really comparing it to AMZN in 2001 when AMZN actually had a working business model lmao,AMZN,bullish
"this sub told me PFE was a value trap at 40 now its at 25, thanks for the financial advice clowns, shoulda bought LLY",PFE,bearish
"this sub told me PFE was a value trap at 40 now its at 25, thanks for the financial advice clowns, shoulda bought LLY",LLY,bullish
"every time INTC announces a new roadmap an AMD shareholder gets their wings, its like clockwork",INTC,bearish
"every time INTC announces a new roadmap an AMD shareholder gets their wings, its like clockwork",AMD,bullish
"MCD trying to compete with CMG on quality is like BAC trying to compete with JPM on execution, just stop",MCD,bearish
"MCD trying to compete with CMG on quality is like BAC trying to compete with JPM on execution, just stop",CMG,bullish
"MCD trying to compete with CMG on quality is like BAC trying to compete with JPM on execution, just stop",BAC,bearish
"MCD trying to compete with CMG on quality is like BAC trying to compete with JPM on execution, just stop",JPM,bullish
bro really said IBM watson is catching up to NVDA AI lol what year is this 2017,IBM,bearish
bro really said IBM watson is catching up to NVDA AI lol what year is this 2017,NVDA,bullish
"WSB loss porn: bought TSLA calls sold NVDA puts, literally inverse every decision and youd be rich",TSLA,bearish
"WSB loss porn: bought TSLA calls sold NVDA puts, literally inverse every decision and youd be rich",NVDA,bullish
"my boomer dad owns KO PFE BAC and wonders why his portfolio doesnt grow, meanwhile im up 200% on NVDA",KO,bearish
"my boomer dad owns KO PFE BAC and wonders why his portfolio doesnt grow, meanwhile im up 200% on NVDA",PFE,bearish
"my boomer dad owns KO PFE BAC and wonders why his portfolio doesnt grow, meanwhile im up 200% on NVDA",BAC,bearish
"my boomer dad owns KO PFE BAC and wonders why his portfolio doesnt grow, meanwhile im up 200% on NVDA",NVDA,bullish
the GOOG is undervalued crowd has been saying that for 2 years while MSFT doubled lol timing matters,GOOG,bearish
the GOOG is undervalued crowd has been saying that for 2 years while MSFT doubled lol timing matters,MSFT,bullish
some guy on here told me CSCO was the new PANW and i almost spit out my coffee laughing,CSCO,bearish
some guy on here told me CSCO was the new PANW and i almost spit out my coffee laughing,PANW,bullish
"INTC turnaround story chapter 47: this time its different guys trust me bro, meanwhile AMD just prints money",INTC,bearish
"INTC turnaround story chapter 47: this time its different guys trust me bro, meanwhile AMD just prints money",AMD,bullish
"sold my entire GOOG position and bought NFLX, at least NFLX stock actually goes up when they report good numbers",GOOG,bearish
"sold my entire GOOG position and bought NFLX, at least NFLX stock actually goes up when they report good numbers",NFLX,bullish
"WFC sent me a letter about their new checking account features, i already moved everything to SCHW six months ago",WFC,bearish
"WFC sent me a letter about their new checking account features, i already moved everything to SCHW six months ago",SCHW,bullish
the absolute copium of GME apes calling AAPL a dying company while gamestop has literally no revenue growth,GME,bearish
the absolute copium of GME apes calling AAPL a dying company while gamestop has literally no revenue growth,AAPL,bullish
"NVDA stock up 8% on datacenter guidance raise while INTC down 12% on fab cost overruns, tale of two semis",NVDA,bullish
"NVDA stock up 8% on datacenter guidance raise while INTC down 12% on fab cost overruns, tale of two semis",INTC,bearish
META just announced 50B buyback which is insane while GOOG buyback is smaller and stock barely reacted,META,bullish
META just announced 50B buyback which is insane while GOOG buyback is smaller and stock barely reacted,GOOG,neutral
"AMZN just raised prime prices again and retention stayed flat at 97%, meanwhile WMT plus cancellation rates are climbing",AMZN,bullish
"AMZN just raised prime prices again and retention stayed flat at 97%, meanwhile WMT plus cancellation rates are climbing",WMT,bearish
"breaking: LLY oral GLP-1 phase 3 data is incredible, PFE and AMGN oral obesity drugs are now completely irrelevant",LLY,bullish
"breaking: LLY oral GLP-1 phase 3 data is incredible, PFE and AMGN oral obesity drugs are now completely irrelevant",PFE,bearish
"breaking: LLY oral GLP-1 phase 3 data is incredible, PFE and AMGN oral obesity drugs are now completely irrelevant",AMGN,bearish
"JPM just guided for record NII next quarter while BAC warned about net interest margin compression, divergence continues",JPM,bullish
"JPM just guided for record NII next quarter while BAC warned about net interest margin compression, divergence continues",BAC,bearish
"TSLA recalling 500k vehicles again while NVDA just got another datacenter win with MSFT, priorities in my portfolio",TSLA,bearish
"TSLA recalling 500k vehicles again while NVDA just got another datacenter win with MSFT, priorities in my portfolio",NVDA,bullish
"TSLA recalling 500k vehicles again while NVDA just got another datacenter win with MSFT, priorities in my portfolio",MSFT,neutral
"CRM acquiring a data company again while ADBE stock drops on AI competition fears, enterprise software bifurcating",CRM,bullish
"CRM acquiring a data company again while ADBE stock drops on AI competition fears, enterprise software bifurcating",ADBE,bearish
COST announced another special dividend which is bullish for shareholders while TGT cut their dividend outlook,COST,bullish
COST announced another special dividend which is bullish for shareholders while TGT cut their dividend outlook,TGT,bearish
